Track,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
conference,conference-ekaw,COMBINED_SynOrHyp,CLASSES,0.48,0.5217391304347826,0.26666666666666666,0.4999999999999999,12,13,11,25,-,-,-,-,-
conference,conference-ekaw,COMBINED_SynOrHyp,PROPERTIES,0.1,0.5,0.0,0.16666666666666669,1,9,1,10,-,-,-,-,-
conference,conference-ekaw,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-edas,COMBINED_SynOrHyp,ALL,0.3333333333333333,0.6470588235294118,0.25,0.44,11,22,6,33,0,00:00:00,-,-,-
conference,conference-edas,COMBINED_SynOrHyp,CLASSES,0.45,0.6428571428571429,0.2857142857142857,0.5294117647058824,9,11,5,20,-,-,-,-,-
conference,conference-edas,COMBINED_SynOrHyp,PROPERTIES,0.15384615384615385,0.6666666666666666,0.0,0.25,2,11,1,13,-,-,-,-,-
conference,conference-edas,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-iasted,COMBINED_SynOrHyp,ALL,0.19047619047619047,1.0,0.0,0.32,4,17,0,21,0,00:00:00,-,-,-
conference,cmt-iasted,COMBINED_SynOrHyp,CLASSES,0.21052631578947367,1.0,0.0,0.34782608695652173,4,15,0,19,-,-,-,-,-
conference,cmt-iasted,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,-,-,-
conference,cmt-iasted,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,ekaw-sigkdd,COMBINED_SynOrHyp,ALL,0.47058823529411764,0.7272727272727273,0.25,0.5714285714285714,8,9,3,17,0,00:00:00,-,-,-
conference,ekaw-sigkdd,COMBINED_SynOrHyp,CLASSES,0.5333333333333333,0.7272727272727273,0.25,0.6153846153846153,8,7,3,15,-,-,-,-,-
conference,ekaw-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,-,-,-
conference,ekaw-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,edas-sigkdd,COMBINED_SynOrHyp,ALL,0.3333333333333333,0.4666666666666667,0.0,0.3888888888888889,7,14,8,21,0,00:00:00,-,-,-
conference,edas-sigkdd,COMBINED_SynOrHyp,CLASSES,0.5,0.6363636363636364,0.0,0.56,7,7,4,14,-,-,-,-,-
conference,edas-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,7,4,7,-,-,-,-,-
conference,edas-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-iasted,wordnet_synOrHyp,ALL,0.5555555555555556,0.5555555555555556,0.2,0.5555555555555556,5,4,4,9,41801352,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-iasted,wordnet_synOrHyp,CLASSES,0.5555555555555556,0.5555555555555556,0.2,0.5555555555555556,5,4,4,9,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-iasted,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-iasted,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-iasted,wordnet_synOrHyp,ALL,0.5,0.6,0.0,0.5454545454545454,6,6,4,12,67332424,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-iasted,wordnet_synOrHyp,CLASSES,0.6,0.6,0.0,0.6,6,4,4,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-iasted,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-iasted,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-iasted,wordnet_synOrHyp,ALL,0.6,0.47368421052631576,0.16666666666666666,0.5294117647058824,9,6,10,15,86473071,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-iasted,wordnet_synOrHyp,CLASSES,0.6,0.47368421052631576,0.16666666666666666,0.5294117647058824,9,6,10,15,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-iasted,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-iasted,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-sigkdd,wordnet_synOrHyp,ALL,0.8181818181818182,0.75,0.25,0.7826086956521738,9,2,3,11,31649480,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-sigkdd,wordnet_synOrHyp,CLASSES,1.0,0.8,0.0,0.888888888888889,8,0,2,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-sigkdd,wordnet_synOrHyp,PROPERTIES,0.3333333333333333,0.5,0.5,0.4,1,2,1,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
anatomy_track,mouse-human-suite,wordnet_synOrHyp,ALL,0.9287531806615776,0.7222955145118733,0.1038374717832957,0.8126159554730983,1095,84,421,1179,21798954312,00:00:21,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
anatomy_track,mouse-human-suite,wordnet_synOrHyp,CLASSES,0.9303313508920985,0.7222955145118733,0.1038374717832957,0.8132194578536949,1095,82,421,1177,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
anatomy_track,mouse-human-suite,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
anatomy_track,mouse-human-suite,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
largebio,small-fma-nci,wordnet_synOrHyp,ALL,0.8789420142421159,0.32166790766939685,0.07719654647028949,0.47097301717089124,864,119,1822,1079,33093203391,00:00:33,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
largebio,small-fma-nci,wordnet_synOrHyp,CLASSES,0.8789420142421159,0.32166790766939685,0.07719654647028949,0.47097301717089124,864,119,1822,1079,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
largebio,small-fma-nci,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
largebio,small-fma-nci,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-sigkdd,wordnet_synOrHyp,ALL,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.7142857142857143,5,2,2,7,21061953,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-sigkdd,wordnet_synOrHyp,CLASSES,1.0,0.6666666666666666,0.0,0.8,4,0,2,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-sigkdd,wordnet_synOrHyp,PROPERTIES,0.3333333333333333,1.0,1.0,0.5,1,2,0,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-conference,wordnet_synOrHyp,ALL,0.6,0.4,0.1,0.48,6,4,9,10,170296558,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-conference,wordnet_synOrHyp,CLASSES,0.625,0.4166666666666667,0.125,0.5,5,3,7,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-conference,wordnet_synOrHyp,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,1,1,2,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-conference,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-confof,wordnet_synOrHyp,ALL,0.6666666666666666,0.375,0.0,0.4800000000000001,6,3,10,9,52871985,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-confof,wordnet_synOrHyp,CLASSES,0.8,0.4,0.0,0.5333333333333333,4,1,6,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-confof,wordnet_synOrHyp,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,2,2,4,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-confof,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-confof,wordnet_synOrHyp,ALL,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,10,5,5,15,26725499,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-confof,wordnet_synOrHyp,CLASSES,0.7,0.6363636363636364,0.0,0.6666666666666666,7,3,4,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-confof,wordnet_synOrHyp,PROPERTIES,0.6,0.75,0.5,0.6666666666666665,3,2,1,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-confof,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-sigkdd,wordnet_synOrHyp,ALL,0.6666666666666666,0.5333333333333333,0.0,0.5925925925925926,8,4,7,12,27168740,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-sigkdd,wordnet_synOrHyp,CLASSES,0.7272727272727273,0.6666666666666666,0.0,0.6956521739130435,8,3,4,11,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-sigkdd,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,1,3,1,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-ekaw,wordnet_synOrHyp,ALL,0.7692307692307693,0.5,0.0,0.6060606060606061,10,3,10,13,22087720,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-ekaw,wordnet_synOrHyp,CLASSES,0.8333333333333334,0.5,0.0,0.625,10,2,10,12,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-ekaw,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-ekaw,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-edas,wordnet_synOrHyp,ALL,0.6190476190476191,0.6842105263157895,0.25,0.6500000000000001,13,8,6,21,32693333,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-edas,wordnet_synOrHyp,CLASSES,0.9090909090909091,0.7142857142857143,0.2,0.8,10,1,4,11,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-edas,wordnet_synOrHyp,PROPERTIES,0.3,0.6,0.3333333333333333,0.4,3,7,2,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,confof-edas,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-ekaw,wordnet_synOrHyp,ALL,0.5263157894736842,0.43478260869565216,0.07692307692307693,0.47619047619047616,10,9,13,19,50812800,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-ekaw,wordnet_synOrHyp,CLASSES,0.7142857142857143,0.5263157894736842,0.1,0.6060606060606061,10,4,9,14,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-ekaw,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,5,4,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-ekaw,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-ekaw,wordnet_synOrHyp,ALL,0.625,0.45454545454545453,0.0,0.5263157894736842,5,3,6,8,41979011,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-ekaw,wordnet_synOrHyp,CLASSES,0.8333333333333334,0.625,0.0,0.7142857142857143,5,1,3,6,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-ekaw,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-ekaw,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,iasted-sigkdd,wordnet_synOrHyp,ALL,0.55,0.7333333333333333,0.0,0.6285714285714286,11,9,4,20,35214778,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,iasted-sigkdd,wordnet_synOrHyp,CLASSES,0.7333333333333333,0.7333333333333333,0.0,0.7333333333333333,11,4,4,15,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,iasted-sigkdd,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,5,0,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,iasted-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-edas,wordnet_synOrHyp,ALL,0.5714285714285714,0.6153846153846154,0.0,0.5925925925925927,8,6,5,14,83186677,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-edas,wordnet_synOrHyp,CLASSES,0.8,1.0,0.0,0.888888888888889,8,2,0,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-edas,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,4,5,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-edas,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-iasted,wordnet_synOrHyp,ALL,0.36363636363636365,0.2857142857142857,0.0,0.32,4,7,10,11,68162630,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-iasted,wordnet_synOrHyp,CLASSES,0.4444444444444444,0.3076923076923077,0.0,0.3636363636363637,4,5,9,9,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-iasted,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,1,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-iasted,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-ekaw,wordnet_synOrHyp,ALL,0.625,0.4,0.0625,0.48780487804878053,10,6,15,16,42686629,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-ekaw,wordnet_synOrHyp,CLASSES,0.6923076923076923,0.391304347826087,0.06666666666666667,0.5,9,4,14,13,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-ekaw,wordnet_synOrHyp,PROPERTIES,0.3333333333333333,0.5,0.0,0.4,1,2,1,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-ekaw,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-edas,wordnet_synOrHyp,ALL,0.5625,0.5294117647058824,0.0,0.5454545454545455,9,7,8,16,58375452,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-edas,wordnet_synOrHyp,CLASSES,0.7777777777777778,0.5,0.0,0.6086956521739131,7,2,7,9,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-edas,wordnet_synOrHyp,PROPERTIES,0.2857142857142857,0.6666666666666666,0.0,0.4,2,5,1,7,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,conference-edas,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-sigkdd,wordnet_synOrHyp,ALL,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,24439457,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-sigkdd,wordnet_synOrHyp,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-sigkdd,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-iasted,wordnet_synOrHyp,ALL,0.5,1.0,0.0,0.6666666666666666,4,4,0,8,78126885,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-iasted,wordnet_synOrHyp,CLASSES,0.5,1.0,0.0,0.6666666666666666,4,4,0,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-iasted,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,cmt-iasted,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-sigkdd,wordnet_synOrHyp,ALL,0.7,0.4666666666666667,0.0,0.56,7,3,8,10,35833159,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-sigkdd,wordnet_synOrHyp,CLASSES,1.0,0.6363636363636364,0.0,0.7777777777777778,7,0,4,7,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-sigkdd,wordnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,edas-sigkdd,wordnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
conference,ekaw-iasted,wiktionary_synOrHyp,ALL,0.7,0.7,0.25,0.7,7,3,3,10,982127633,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,ekaw-iasted,wiktionary_synOrHyp,CLASSES,0.875,0.7,0.25,0.7777777777777777,7,1,3,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,ekaw-iasted,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,ekaw-iasted,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-iasted,wiktionary_synOrHyp,ALL,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,468384446,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-iasted,wiktionary_synOrHyp,CLASSES,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-iasted,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-iasted,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,edas-iasted,wiktionary_synOrHyp,ALL,0.7,0.3684210526315789,0.0,0.48275862068965514,7,3,12,10,1189659504,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,edas-iasted,wiktionary_synOrHyp,CLASSES,0.7,0.3684210526315789,0.0,0.48275862068965514,7,3,12,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,edas-iasted,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,edas-iasted,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,ALL,0.9668755595344674,0.712401055408971,0.06997742663656885,0.8203570072161034,1080,37,436,1117,596914608287,00:09:56,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,CLASSES,0.968609865470852,0.712401055408971,0.06997742663656885,0.8209806157354618,1080,35,436,1115,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_synOrHyp,ALL,0.8,0.6666666666666666,0.0,0.7272727272727272,8,2,4,10,931618389,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_synOrHyp,CLASSES,1.0,0.8,0.0,0.888888888888889,8,0,2,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,2,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
largebio,small-fma-nci,wiktionary_synOrHyp,ALL,0.9717948717948718,0.2822040208488459,0.023362112747587607,0.4373918061165609,758,22,1928,865,832382122933,00:13:52,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
largebio,small-fma-nci,wiktionary_synOrHyp,CLASSES,0.9717948717948718,0.2822040208488459,0.023362112747587607,0.4373918061165609,758,22,1928,865,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
largebio,small-fma-nci,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
largebio,small-fma-nci,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-sigkdd,wiktionary_synOrHyp,ALL,0.8333333333333334,0.7142857142857143,0.3333333333333333,0.7692307692307692,5,1,2,6,184594920,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-sigkdd,wiktionary_synOrHyp,CLASSES,1.0,0.8333333333333334,0.5,0.9090909090909091,5,0,1,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-sigkdd,wiktionary_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,1,1,1,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,confof-sigkdd,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-conference,wiktionary_synOrHyp,ALL,0.5833333333333334,0.4666666666666667,0.2,0.5185185185185186,7,5,8,12,3595105463,00:00:03,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-conference,wiktionary_synOrHyp,CLASSES,0.6,0.5,0.25,0.5454545454545454,6,4,6,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-conference,wiktionary_synOrHyp,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,1,1,2,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-conference,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-confof,wiktionary_synOrHyp,ALL,0.6428571428571429,0.5625,0.3,0.6000000000000001,9,5,7,14,1198436385,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-confof,wiktionary_synOrHyp,CLASSES,0.7777777777777778,0.7,0.5,0.7368421052631577,7,2,3,9,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-confof,wiktionary_synOrHyp,PROPERTIES,0.4,0.3333333333333333,0.0,0.3636363636363636,2,3,4,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,cmt-confof,wiktionary_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,conference-sigkdd,wiktionary_synOrHyp,ALL,0.7272727272727273,0.5333333333333333,0.0,0.6153846153846153,8,3,7,11,209569187,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
conference,conference-sigkdd,wiktionary_synOrHyp,CLASSES,0.8,0.6666666666666666,0.0,0.7272727272727272,8,2,4,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
