Track,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
conference,confof-edas,dbpedia_syn,ALL,0.6111111111111112,0.5789473684210527,0.0,0.5945945945945946,11,7,8,18,255493101,00:00:00,0.5,SYNONYMY,DBpedia
conference,confof-edas,dbpedia_syn,CLASSES,0.9,0.6428571428571429,0.0,0.75,9,1,5,10,-,-,0.5,SYNONYMY,DBpedia
conference,confof-edas,dbpedia_syn,PROPERTIES,0.25,0.4,0.0,0.3076923076923077,2,6,3,8,-,-,0.5,SYNONYMY,DBpedia
conference,confof-edas,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-ekaw,dbpedia_syn,ALL,0.7142857142857143,0.45454545454545453,0.0,0.5555555555555556,5,2,6,7,335911550,00:00:00,0.5,SYNONYMY,DBpedia
conference,cmt-ekaw,dbpedia_syn,CLASSES,1.0,0.625,0.0,0.7692307692307693,5,0,3,5,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-ekaw,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-ekaw,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,edas-ekaw,dbpedia_syn,ALL,0.5625,0.391304347826087,0.0,0.46153846153846156,9,7,14,16,708016210,00:00:00,0.5,SYNONYMY,DBpedia
conference,edas-ekaw,dbpedia_syn,CLASSES,0.6923076923076923,0.47368421052631576,0.0,0.5625,9,4,10,13,-,-,0.5,SYNONYMY,DBpedia
conference,edas-ekaw,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY,DBpedia
conference,edas-ekaw,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,iasted-sigkdd,dbpedia_syn,ALL,0.7333333333333333,0.7333333333333333,0.0,0.7333333333333333,11,4,4,15,425723182,00:00:00,0.5,SYNONYMY,DBpedia
conference,iasted-sigkdd,dbpedia_syn,CLASSES,0.9166666666666666,0.7333333333333333,0.0,0.8148148148148148,11,1,4,12,-,-,0.5,SYNONYMY,DBpedia
conference,iasted-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,0,3,-,-,0.5,SYNONYMY,DBpedia
conference,iasted-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-edas,dbpedia_syn,ALL,0.7272727272727273,0.6153846153846154,0.0,0.6666666666666667,8,3,5,11,301174823,00:00:00,0.5,SYNONYMY,DBpedia
conference,cmt-edas,dbpedia_syn,CLASSES,1.0,1.0,0.0,1.0,8,0,0,8,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-edas,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,5,3,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-edas,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,conference-iasted,dbpedia_syn,ALL,0.6666666666666666,0.2857142857142857,0.0,0.4,4,2,10,6,815411039,00:00:00,0.5,SYNONYMY,DBpedia
conference,conference-iasted,dbpedia_syn,CLASSES,0.8,0.3076923076923077,0.0,0.4444444444444444,4,1,9,5,-,-,0.5,SYNONYMY,DBpedia
conference,conference-iasted,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,1,1,-,-,0.5,SYNONYMY,DBpedia
conference,conference-iasted,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,conference-ekaw,dbpedia_syn,ALL,0.5625,0.36,0.0,0.43902439024390244,9,7,16,16,474113678,00:00:00,0.5,SYNONYMY,DBpedia
conference,conference-ekaw,dbpedia_syn,CLASSES,0.6666666666666666,0.34782608695652173,0.0,0.4571428571428571,8,4,15,12,-,-,0.5,SYNONYMY,DBpedia
conference,conference-ekaw,dbpedia_syn,PROPERTIES,0.25,0.5,0.0,0.3333333333333333,1,3,1,4,-,-,0.5,SYNONYMY,DBpedia
conference,conference-ekaw,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,conference-edas,dbpedia_syn,ALL,0.6428571428571429,0.5294117647058824,0.0,0.5806451612903226,9,5,8,14,606378596,00:00:00,0.5,SYNONYMY,DBpedia
conference,conference-edas,dbpedia_syn,CLASSES,0.7777777777777778,0.5,0.0,0.6086956521739131,7,2,7,9,-,-,0.5,SYNONYMY,DBpedia
conference,conference-edas,dbpedia_syn,PROPERTIES,0.4,0.6666666666666666,0.0,0.5,2,3,1,5,-,-,0.5,SYNONYMY,DBpedia
conference,conference-edas,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-sigkdd,dbpedia_syn,ALL,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,244745055,00:00:00,0.5,SYNONYMY,DBpedia
conference,ekaw-sigkdd,dbpedia_syn,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-iasted,dbpedia_syn,ALL,0.8,1.0,0.0,0.888888888888889,4,1,0,5,465696450,00:00:00,0.5,SYNONYMY,DBpedia
conference,cmt-iasted,dbpedia_syn,CLASSES,0.8,1.0,0.0,0.888888888888889,4,1,0,5,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-iasted,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-iasted,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,edas-sigkdd,dbpedia_syn,ALL,0.7777777777777778,0.4666666666666667,0.0,0.5833333333333334,7,2,8,9,440927982,00:00:00,0.5,SYNONYMY,DBpedia
conference,edas-sigkdd,dbpedia_syn,CLASSES,1.0,0.6363636363636364,0.0,0.7777777777777778,7,0,4,7,-,-,0.5,SYNONYMY,DBpedia
conference,edas-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,4,2,-,-,0.5,SYNONYMY,DBpedia
conference,edas-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,confof-iasted,wiktionary_syn,ALL,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,229652818,00:00:00,0.5,SYNONYMY,Wiktionary
conference,confof-iasted,wiktionary_syn,CLASSES,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-iasted,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-iasted,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-iasted,wiktionary_syn,ALL,0.7,0.7,0.25,0.7,7,3,3,10,510173498,00:00:00,0.5,SYNONYMY,Wiktionary
conference,ekaw-iasted,wiktionary_syn,CLASSES,0.875,0.7,0.25,0.7777777777777777,7,1,3,8,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-iasted,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-iasted,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-iasted,wiktionary_syn,ALL,0.7,0.3684210526315789,0.0,0.48275862068965514,7,3,12,10,732322369,00:00:00,0.5,SYNONYMY,Wiktionary
conference,edas-iasted,wiktionary_syn,CLASSES,0.7,0.3684210526315789,0.0,0.48275862068965514,7,3,12,10,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-iasted,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-iasted,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_syn,ALL,0.967713004484305,0.7117414248021108,0.06772009029345373,0.8202204484986697,1079,36,437,1115,764723212681,00:12:44,0.5,SYNONYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_syn,CLASSES,0.9694519317160827,0.7117414248021108,0.06772009029345373,0.8208444275389881,1079,34,437,1113,-,-,0.5,SYNONYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,Wiktionary
anatomy_track,mouse-human-suite,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_syn,ALL,0.8,0.6666666666666666,0.0,0.7272727272727272,8,2,4,10,4578468454,00:00:04,0.5,SYNONYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_syn,CLASSES,1.0,0.8,0.0,0.888888888888889,8,0,2,8,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,2,2,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
largebio,small-fma-nci,wiktionary_syn,ALL,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,757,18,1929,860,1356408627942,00:22:36,0.5,SYNONYMY,Wiktionary
largebio,small-fma-nci,wiktionary_syn,CLASSES,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,757,18,1929,860,-,-,0.5,SYNONYMY,Wiktionary
largebio,small-fma-nci,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
largebio,small-fma-nci,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-sigkdd,wiktionary_syn,ALL,1.0,0.7142857142857143,0.3333333333333333,0.8333333333333333,5,0,2,5,112888941,00:00:00,0.5,SYNONYMY,Wiktionary
conference,confof-sigkdd,wiktionary_syn,CLASSES,1.0,0.8333333333333334,0.5,0.9090909090909091,5,0,1,5,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,1,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-conference,wiktionary_syn,ALL,0.6,0.4,0.1,0.48,6,4,9,10,26424194022,00:00:26,0.5,SYNONYMY,Wiktionary
conference,cmt-conference,wiktionary_syn,CLASSES,0.625,0.4166666666666667,0.125,0.5,5,3,7,8,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-conference,wiktionary_syn,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,1,1,2,2,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-conference,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-confof,wiktionary_syn,ALL,0.6923076923076923,0.5625,0.3,0.6206896551724138,9,4,7,13,5253042811,00:00:05,0.5,SYNONYMY,Wiktionary
conference,cmt-confof,wiktionary_syn,CLASSES,0.7777777777777778,0.7,0.5,0.7368421052631577,7,2,3,9,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-confof,wiktionary_syn,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,2,2,4,4,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-confof,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-sigkdd,wiktionary_syn,ALL,0.8,0.5333333333333333,0.0,0.64,8,2,7,10,145990180,00:00:00,0.5,SYNONYMY,Wiktionary
conference,conference-sigkdd,wiktionary_syn,CLASSES,0.8888888888888888,0.6666666666666666,0.0,0.761904761904762,8,1,4,9,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,3,1,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-confof,wiktionary_syn,ALL,0.75,0.6,0.0,0.6666666666666665,9,3,6,12,355596529,00:00:00,0.5,SYNONYMY,Wiktionary
conference,conference-confof,wiktionary_syn,CLASSES,0.7777777777777778,0.6363636363636364,0.0,0.7000000000000001,7,2,4,9,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-confof,wiktionary_syn,PROPERTIES,0.6666666666666666,0.5,0.0,0.5714285714285715,2,1,2,3,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-confof,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-ekaw,wiktionary_syn,ALL,0.8333333333333334,0.5,0.0,0.625,10,2,10,12,144534810,00:00:00,0.5,SYNONYMY,Wiktionary
conference,confof-ekaw,wiktionary_syn,CLASSES,0.9090909090909091,0.5,0.0,0.6451612903225806,10,1,10,11,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-ekaw,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-ekaw,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-edas,wiktionary_syn,ALL,0.6666666666666666,0.7368421052631579,0.375,0.7,14,7,5,21,235730690,00:00:00,0.5,SYNONYMY,Wiktionary
conference,confof-edas,wiktionary_syn,CLASSES,0.9166666666666666,0.7857142857142857,0.4,0.8461538461538461,11,1,3,12,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-edas,wiktionary_syn,PROPERTIES,0.3333333333333333,0.6,0.3333333333333333,0.42857142857142855,3,6,2,9,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-edas,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-ekaw,wiktionary_syn,ALL,0.6470588235294118,0.4782608695652174,0.15384615384615385,0.55,11,6,12,17,1469082366,00:00:01,0.5,SYNONYMY,Wiktionary
conference,edas-ekaw,wiktionary_syn,CLASSES,0.7857142857142857,0.5789473684210527,0.2,0.6666666666666667,11,3,8,14,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-ekaw,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-ekaw,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-ekaw,wiktionary_syn,ALL,0.5555555555555556,0.45454545454545453,0.0,0.5,5,4,6,9,6676510234,00:00:06,0.5,SYNONYMY,Wiktionary
conference,cmt-ekaw,wiktionary_syn,CLASSES,0.7142857142857143,0.625,0.0,0.6666666666666666,5,2,3,7,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-ekaw,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-ekaw,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-edas,wiktionary_syn,ALL,0.5714285714285714,0.6153846153846154,0.0,0.5925925925925927,8,6,5,14,15493353507,00:00:15,0.5,SYNONYMY,Wiktionary
conference,cmt-edas,wiktionary_syn,CLASSES,0.8,1.0,0.0,0.888888888888889,8,2,0,10,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-edas,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,4,5,4,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-edas,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,iasted-sigkdd,wiktionary_syn,ALL,0.6875,0.7333333333333333,0.0,0.7096774193548386,11,5,4,16,221885156,00:00:00,0.5,SYNONYMY,Wiktionary
conference,iasted-sigkdd,wiktionary_syn,CLASSES,0.8461538461538461,0.7333333333333333,0.0,0.7857142857142856,11,2,4,13,-,-,0.5,SYNONYMY,Wiktionary
conference,iasted-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,0,3,-,-,0.5,SYNONYMY,Wiktionary
conference,iasted-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-iasted,wiktionary_syn,ALL,0.5,0.2857142857142857,0.0,0.36363636363636365,4,4,10,8,507669320,00:00:00,0.5,SYNONYMY,Wiktionary
conference,conference-iasted,wiktionary_syn,CLASSES,0.5714285714285714,0.3076923076923077,0.0,0.4,4,3,9,7,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-iasted,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,1,1,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-iasted,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-ekaw,wiktionary_syn,ALL,0.6428571428571429,0.36,0.0,0.4615384615384615,9,5,16,14,432708953,00:00:00,0.5,SYNONYMY,Wiktionary
conference,conference-ekaw,wiktionary_syn,CLASSES,0.6666666666666666,0.34782608695652173,0.0,0.4571428571428571,8,4,15,12,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-ekaw,wiktionary_syn,PROPERTIES,0.5,0.5,0.0,0.5,1,1,1,2,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-ekaw,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-edas,wiktionary_syn,ALL,0.6428571428571429,0.5294117647058824,0.0,0.5806451612903226,9,5,8,14,534674613,00:00:00,0.5,SYNONYMY,Wiktionary
conference,conference-edas,wiktionary_syn,CLASSES,0.875,0.5,0.0,0.6363636363636364,7,1,7,8,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-edas,wiktionary_syn,PROPERTIES,0.3333333333333333,0.6666666666666666,0.0,0.4444444444444444,2,4,1,6,-,-,0.5,SYNONYMY,Wiktionary
conference,conference-edas,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-sigkdd,wiktionary_syn,ALL,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,134241894,00:00:00,0.5,SYNONYMY,Wiktionary
conference,ekaw-sigkdd,wiktionary_syn,CLASSES,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,ekaw-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-iasted,wiktionary_syn,ALL,0.5714285714285714,1.0,0.0,0.7272727272727273,4,3,0,7,16192730716,00:00:16,0.5,SYNONYMY,Wiktionary
conference,cmt-iasted,wiktionary_syn,CLASSES,0.6666666666666666,1.0,0.0,0.8,4,2,0,6,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-iasted,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,Wiktionary
conference,cmt-iasted,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-sigkdd,wiktionary_syn,ALL,0.875,0.4666666666666667,0.0,0.608695652173913,7,1,8,8,280213201,00:00:00,0.5,SYNONYMY,Wiktionary
conference,edas-sigkdd,wiktionary_syn,CLASSES,1.0,0.6363636363636364,0.0,0.7777777777777778,7,0,4,7,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-sigkdd,wiktionary_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,4,1,-,-,0.5,SYNONYMY,Wiktionary
conference,edas-sigkdd,wiktionary_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
conference,confof-iasted,COMBINED_Syn,ALL,0.375,0.6666666666666666,0.4,0.4800000000000001,6,10,3,16,0,00:00:00,-,-,-
conference,confof-iasted,COMBINED_Syn,CLASSES,0.42857142857142855,0.6666666666666666,0.4,0.5217391304347826,6,8,3,14,-,-,-,-,-
conference,confof-iasted,COMBINED_Syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,-,-,-
conference,confof-iasted,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,ekaw-iasted,COMBINED_Syn,ALL,0.3181818181818182,0.7,0.25,0.4375,7,15,3,22,0,00:00:00,-,-,-
conference,ekaw-iasted,COMBINED_Syn,CLASSES,0.4117647058823529,0.7,0.25,0.5185185185185185,7,10,3,17,-,-,-,-,-
conference,ekaw-iasted,COMBINED_Syn,PROPERTIES,0.0,0.0,0.0,0.0,0,5,0,5,-,-,-,-,-
conference,ekaw-iasted,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,edas-iasted,COMBINED_Syn,ALL,0.47619047619047616,0.5263157894736842,0.25,0.5,10,11,9,21,0,00:00:00,-,-,-
conference,edas-iasted,COMBINED_Syn,CLASSES,0.5882352941176471,0.5263157894736842,0.25,0.5555555555555555,10,7,9,17,-,-,-,-,-
conference,edas-iasted,COMBINED_Syn,PROPERTIES,0.0,0.0,0.0,0.0,0,4,0,4,-,-,-,-,-
conference,edas-iasted,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_Syn,ALL,0.8819188191881919,0.7882585751978892,0.3295711060948081,0.8324625566004877,1195,160,321,1355,0,00:00:00,-,-,-
anatomy_track,mouse-human-suite,COMBINED_Syn,CLASSES,0.8832224685883222,0.7882585751978892,0.3295711060948081,0.8330428720808644,1195,158,321,1353,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_Syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_Syn,ALL,0.6,0.75,0.25,0.6666666666666665,9,6,3,15,0,00:00:00,-,-,-
conference,cmt-sigkdd,COMBINED_Syn,CLASSES,0.8,0.8,0.0,0.8000000000000002,8,2,2,10,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_Syn,PROPERTIES,0.2,0.5,0.5,0.28571428571428575,1,4,1,5,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
largebio,small-fma-nci,COMBINED_Syn,ALL,0.8290155440414507,0.4765450483991065,0.2884713052310818,0.6052009456264774,1280,264,1406,1681,0,00:00:00,-,-,-
largebio,small-fma-nci,COMBINED_Syn,CLASSES,0.8290155440414507,0.4765450483991065,0.2884713052310818,0.6052009456264774,1280,264,1406,1681,-,-,-,-,-
largebio,small-fma-nci,COMBINED_Syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
largebio,small-fma-nci,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-sigkdd,COMBINED_Syn,ALL,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.75,6,3,1,9,0,00:00:00,-,-,-
conference,confof-sigkdd,COMBINED_Syn,CLASSES,0.7142857142857143,0.8333333333333334,0.5,0.7692307692307692,5,2,1,7,-,-,-,-,-
conference,confof-sigkdd,COMBINED_Syn,PROPERTIES,0.5,1.0,1.0,0.6666666666666666,1,1,0,2,-,-,-,-,-
conference,confof-sigkdd,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-conference,COMBINED_Syn,ALL,0.4666666666666667,0.4666666666666667,0.2,0.4666666666666667,7,8,8,15,0,00:00:00,-,-,-
conference,cmt-conference,COMBINED_Syn,CLASSES,0.5454545454545454,0.5,0.25,0.5217391304347826,6,5,6,11,-,-,-,-,-
conference,cmt-conference,COMBINED_Syn,PROPERTIES,0.25,0.3333333333333333,0.0,0.28571428571428575,1,3,2,4,-,-,-,-,-
conference,cmt-conference,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-confof,COMBINED_Syn,ALL,0.6428571428571429,0.5625,0.3,0.6000000000000001,9,5,7,14,0,00:00:00,-,-,-
conference,cmt-confof,COMBINED_Syn,CLASSES,0.7777777777777778,0.7,0.5,0.7368421052631577,7,2,3,9,-,-,-,-,-
conference,cmt-confof,COMBINED_Syn,PROPERTIES,0.4,0.3333333333333333,0.0,0.3636363636363636,2,3,4,5,-,-,-,-,-
conference,cmt-confof,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-confof,COMBINED_Syn,ALL,0.5263157894736842,0.6666666666666666,0.16666666666666666,0.5882352941176471,10,9,5,19,0,00:00:00,-,-,-
conference,conference-confof,COMBINED_Syn,CLASSES,0.5833333333333334,0.6363636363636364,0.0,0.6086956521739131,7,5,4,12,-,-,-,-,-
conference,conference-confof,COMBINED_Syn,PROPERTIES,0.42857142857142855,0.75,0.5,0.5454545454545454,3,4,1,7,-,-,-,-,-
conference,conference-confof,COMBINED_Syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-sigkdd,COMBINED_Syn,ALL,0.7272727272727273,0.5333333333333333,0.0,0.6153846153846153,8,3,7,11,0,00:00:00,-,-,-
